,image,pred,lon,lat,anditi_id
649,Thanh Liêm District-636.jpeg,0.96535826,20.434275744315205N,105.96209097927128E,370
132,Duy Tiên District-775.jpeg,0.96535134,20.640258178480057N,105.99072823134907E,311
67,Thái Bình-67.jpeg,0.9652065,20.42038330733631N,106.32632120285044E,446
57,Thái Bình-67.jpeg,0.9652065,20.42038330733631N,106.32632120285044E,445
315,Chau Doc City-1204.jpeg,0.96495,10.725429277812513N,105.11247794207179E,7
562,Binh Minh Town-519.jpeg,0.9648879,10.042331073592832N,105.83510996854167E,30
188,Cao Lanh City-636.jpeg,0.96487826,10.451358606084778N,105.6440915856331E,949
458,Bac Giang City-624.jpeg,0.96478826,21.291479478111672N,106.20540567787614E,199
29,Bac Giang City-624.jpeg,0.96478826,21.291479478111672N,106.20540567787614E,200
466,Mỹ Tho-324.jpeg,0.9645717,10.35296487195676N,106.34370720788299E,583
96,Sa Đéc City-288.jpeg,0.96455985,10.303100272517428N,105.74360167274783E,525
169,Thái Bình-205.jpeg,0.9642926,20.436552908491254N,106.3205686880218E,431
394,Thanh Liêm District-287.jpeg,0.9641725,20.410021342582795N,105.93332984179821E,374
90,Ninh Bình-236.jpeg,0.9641011,20.238832541954036N,105.9916872412553E,881
533,Mỹ Hào District-693.jpeg,0.964101,20.94736067800231N,106.09064516226894E,214
290,Mỹ Hào District-693.jpeg,0.964101,20.94736067800231N,106.09064516226894E,213
195,Bến Tre City-376.jpeg,0.9641009,10.235415206023072N,106.36253914363303E,702
314,Long Hồ District-283.jpeg,0.9640115,10.159380171326553N,105.92084037531647E,35
488,Hoa Lư District-1071.jpeg,0.96388996,20.297704314771725N,105.94783524979243E,404
508,Hoa Lư District-1071.jpeg,0.96388996,20.297704314771725N,105.94783524979243E,406
208,Hoa Lư District-1071.jpeg,0.96388996,20.297704314771725N,105.94783524979243E,405
103,Cai Lậy Town-991.jpeg,0.9637814,10.435622308954873N,106.18956475430575E,779
120,Go Cong Town-186.jpeg,0.9637711,10.363050204909696N,106.65393223655084E,845
79,Cao Lanh City-760.jpeg,0.963725,10.462138340187751N,105.62764873122678E,510
243,Cao Lanh City-409.jpeg,0.963685,10.435189004930317N,105.6660153915082E,21
656,Yên Mỹ District-507.jpeg,0.96362,20.88822420978376N,105.98733746331052E,623
641,Yên Mỹ District-507.jpeg,0.96362,20.88822420978376N,105.98733746331052E,624
536,Yên Mỹ District-507.jpeg,0.96362,20.88822420978376N,105.98733746331052E,262
524,Duy Tiên District-20.jpeg,0.9633597,20.564800039756957N,105.97057096411882E,342
319,Thanh Liêm District-1848.jpeg,0.9631613,20.507038949512445N,105.93045372805089E,398
638,Long Xuyen City-794.jpeg,0.9630986,10.37987320836402N,105.38105371992982E,491
194,Vĩnh Long-320.jpeg,0.96305203,10.251692338402854N,105.9856692097582E,48
251,Thái Bình-277.jpeg,0.9628733,20.441942775542895N,106.33207371767911E,436
180,Duy Tiên District-331.jpeg,0.9627902,20.6133088432218N,105.98496901214044E,339
33,Long Hồ District-336.jpeg,0.9627618,10.162075104852295N,105.9181018847588E,34
179,Ninh Bình-71.jpeg,0.9626892,20.217273073747467N,105.9945596253111E,878
51,Trà Vinh City-641.jpeg,0.96264315,9.979608109399596N,106.36186274507514E,571
97,Trà Vinh City-641.jpeg,0.96264315,9.979608109399596N,106.36186274507514E,572
282,Tây Ninh City-536.jpeg,0.96261156,11.350169973967425N,106.09214179096081E,609
462,Hiệp Hòa District-1643.jpeg,0.9625002,21.34837601510432N,105.93988393586307E,147
426,Hiệp Hòa District-1643.jpeg,0.9625002,21.34837601510432N,105.93988393586307E,148
229,Bến Tre City-635.jpeg,0.9622531,10.251584807177524N,106.4036170923903E,700
385,Long Xuyen City-405.jpeg,0.96193844,10.344839072529355N,105.45776520766776E,14
108,Long Hồ District-1991.jpeg,0.9618276,10.286042047036446N,105.9810871675847E,547
272,Tây Ninh City-1662.jpeg,0.9615794,11.431017979739876N,106.11413250131899E,611
492,Hiệp Hòa District-1625.jpeg,0.96143866,21.34568108157849N,106.02378409879131E,185
565,Mỹ Tho-412.jpeg,0.96112275,10.358354739008243N,106.36562412803248E,820
490,Mỹ Tho-412.jpeg,0.96112275,10.358354739008243N,106.36562412803248E,829
249,Hiệp Hòa District-624.jpeg,0.96106225,21.28908747753599N,105.94567015399605E,154
654,Hiệp Hòa District-706.jpeg,0.96099323,21.29447734458765N,105.963028808395E,178
356,Mỹ Hào District-600.jpeg,0.96080214,20.941970810950647N,106.07044857027465E,235
217,Mỹ Hào District-584.jpeg,0.9606987,20.939275877424816N,106.14546448339627E,216
344,Sa Đéc City-419.jpeg,0.9604951,10.32196480719763N,105.72990533731752E,523
93,Chau Doc City-1166.jpeg,0.9603923,10.714649543709534N,105.10425040588055E,5
651,Hiệp Hòa District-2439.jpeg,0.9602944,21.41844428677601N,105.96881502652796E,135
399,Hiệp Hòa District-1225.jpeg,0.96027786,21.32681654689765N,105.90805973613166E,160
515,Hiệp Hòa District-1225.jpeg,0.96027786,21.32681654689765N,105.90805973613166E,161
165,Hung Yen City-293.jpeg,0.9601321,20.63678227502942N,106.0604834239998E,297
119,Hung Yen City-293.jpeg,0.9601321,20.63678227502942N,106.0604834239998E,296
325,Go Cong Town-113.jpeg,0.9600942,10.354965404332471N,106.66489235208824E,848
246,Ninh Bình-351.jpeg,0.9600756,20.24961227605732N,105.9888148571995E,877
580,Thanh Liêm District-1241.jpeg,0.960074,20.46930988015091N,105.94195818304013E,401
234,Vĩnh Long-90.jpeg,0.96006143,10.235522737248402N,105.95554391083817E,43
199,Hiệp Hòa District-345.jpeg,0.9600365,21.270222942855153N,105.95145637212903E,172
252,Hiệp Hòa District-345.jpeg,0.9600365,21.270222942855153N,105.95145637212903E,173
443,Vĩnh Long-315.jpeg,0.959888,10.251692338402854N,105.97197589206726E,44
489,Vĩnh Long-315.jpeg,0.959888,10.251692338402854N,105.97197589206726E,45
467,Vĩnh Long-315.jpeg,0.959888,10.251692338402854N,105.97197589206726E,47
628,Vĩnh Long-315.jpeg,0.959888,10.251692338402854N,105.97197589206726E,667
548,Bac Giang City-743.jpeg,0.9595351,21.302259212215N,106.17937844672568E,196
232,Hung Yen City-731.jpeg,0.95953476,20.69068094554593N,106.03456207446143E,270
61,Bac Giang City-358.jpeg,0.9594497,21.27261494343084N,106.16202695929204E,191
121,Bac Giang City-358.jpeg,0.9594497,21.27261494343084N,106.16202695929204E,190
657,Long Hồ District-294.jpeg,0.9593841,10.159380171326553N,105.95096377145056E,655
387,Cao Lanh City-112.jpeg,0.95937705,10.416324470250116N,105.66875586724257E,518
98,Chau Doc City-790.jpeg,0.9593235,10.685005274926342N,105.0740827731793E,4
354,Hiệp Hòa District-1034.jpeg,0.95897347,21.313341879268485N,106.01799788065833E,181
581,Long Hồ District-241.jpeg,0.9589344,10.156685237800811N,105.94548679033528E,36
323,Thanh Liêm District-338.jpeg,0.95887077,20.415411209634446N,105.90456870432516E,380
283,Phu Ly City-405.jpeg,0.958772,20.534329876146938N,105.9876389223711E,358
191,Phu Ly City-405.jpeg,0.958772,20.534329876146938N,105.9876389223711E,357
368,Bến Tre City-119.jpeg,0.95872074,10.211160804291389N,106.36801620346733E,711
359,Bến Tre City-119.jpeg,0.95872074,10.211160804291389N,106.36801620346733E,691
621,Binh Minh Town-269.jpeg,0.9586963,10.020771605386901N,105.83510996854167E,31
384,Hiệp Hòa District-1802.jpeg,0.95853496,21.356460815681825N,105.98617368092694E,123
308,Hiệp Hòa District-1802.jpeg,0.95853496,21.356460815681825N,105.98617368092694E,124
473,Hiệp Hòa District-2030.jpeg,0.9584314,21.372630416836827N,105.94856326306252E,140
505,Hiệp Hòa District-2030.jpeg,0.9584314,21.372630416836827N,105.94856326306252E,141
636,Bến Tre City-695.jpeg,0.958349,10.256974674229012N,106.37349326330161E,705
71,Bến Tre City-695.jpeg,0.958349,10.256974674229012N,106.37349326330161E,706
623,Yên Mỹ District-285.jpeg,0.95828855,20.872054608628797N,106.06233817461333E,258
204,Ninh Bình-140.jpeg,0.9578173,20.228052807850748N,105.9916872412553E,420
375,Thái Bình-173.jpeg,0.9578016,20.433857974965427N,106.32632120285044E,432
332,Hiệp Hòa District-842.jpeg,0.95761645,21.302562145165147N,105.99774611719289E,179
292,Sa Đéc City-666.jpeg,0.9574572,10.362388810083774N,105.7244268031454E,520
280,Bac Giang City-368.jpeg,0.95743763,21.27261494343084N,106.19094610501479E,208
601,Tam Điệp-418.jpeg,0.9571431,20.143949875449223N,105.89526165286318E,119
499,Sa Đéc City-553.jpeg,0.9569814,10.343524275403572N,105.7381231385757E,521
211,Hung Yen City-567.jpeg,0.9569728,20.669121477339324N,106.0604834239998E,280
395,Hung Yen City-567.jpeg,0.9569728,20.669121477339324N,106.0604834239998E,281
415,Mỹ Tho-239.jpeg,0.9567056,10.347575004905272N,106.3272695177709E,584
513,Tây Ninh City-128.jpeg,0.95650804,11.312440904606953N,106.10588598493464E,968
86,Duy Tiên District-1016.jpeg,0.9561567,20.653732846109186N,105.97633018332745E,314
382,Mỹ Hào District-301.jpeg,0.9560842,20.917716409218183N,106.136808801113E,218
115,Tam Điệp-636.jpeg,0.9560729,20.157424543078324N,105.90961578706928E,890
366,Phu Ly City-419.jpeg,0.9558948,20.537024809672765N,105.90417811071494E,627
584,Phu Ly City-419.jpeg,0.9558948,20.537024809672765N,105.90417811071494E,629
615,Vĩnh Long-270.jpeg,0.9557304,10.248997404877112N,105.96102123791452E,660
258,Vĩnh Long-270.jpeg,0.9557304,10.248997404877112N,105.96102123791452E,662
358,Mỹ Tho-518.jpeg,0.9554087,10.366439539585475N,106.3272695177709E,804
263,Bac Giang City-568.jpeg,0.95532626,21.286089611060007N,106.24010865274344E,187
655,Bac Giang City-568.jpeg,0.95532626,21.286089611060007N,106.24010865274344E,186
632,Trà Vinh City-104.jpeg,0.9551054,9.906844904204586N,106.31534904879615E,742
544,Cao Lanh City-733.jpeg,0.9549743,10.45944340666201N,105.63861063416432E,946
449,Cao Lanh City-733.jpeg,0.9549743,10.45944340666201N,105.63861063416432E,948
405,Ninh Bình-487.jpeg,0.95474976,20.265781877212248N,105.96583578475317E,876
510,Binh Minh Town-861.jpeg,0.95472336,10.074670275901731N,105.81595165959052E,28
471,Hiệp Hòa District-785.jpeg,0.9544723,21.299867211639317N,105.96013569932848E,993
582,Hiệp Hòa District-1230.jpeg,0.9541169,21.32681654689765N,105.9225252814641E,158
240,Binh Minh Town-784.jpeg,0.95380837,10.066585475324505N,105.81047785703304E,23
588,Cao Lanh City-215.jpeg,0.95377016,10.424409270827347N,105.60298444961734E,495
391,Phu Ly City-48.jpeg,0.9536096,20.50468560736287N,105.90993402876016E,395
438,Phu Ly City-48.jpeg,0.9536096,20.50468560736287N,105.90993402876016E,396
373,Phu Ly City-691.jpeg,0.9534569,20.555889344353528N,105.90130015169234E,628
288,Phu Ly City-691.jpeg,0.9534569,20.555889344353528N,105.90130015169234E,109
135,Mỹ Hào District-922.jpeg,0.953117,20.96353027915728N,106.07333379770245E,107
146,Mỹ Hào District-922.jpeg,0.953117,20.96353027915728N,106.07333379770245E,621
619,Cao Lanh City-560.jpeg,0.95302975,10.44596873903329N,105.63038920696117E,944
404,Phu Ly City-302.jpeg,0.95302933,20.528940009095287N,105.93871361898645E,354
613,Phu Ly City-302.jpeg,0.95302933,20.528940009095287N,105.93871361898645E,643
531,Cao Lanh City-584.jpeg,0.95274985,10.448663672559034N,105.59750349814857E,498
260,Hoa Lư District-120.jpeg,0.9527326,20.197991774316336N,105.97081505380626E,423
558,Hoa Lư District-120.jpeg,0.9527326,20.197991774316336N,105.97081505380626E,424
324,Thanh Liêm District-1037.jpeg,0.9523752,20.458530146047615N,105.89594036308324E,382
357,Thanh Liêm District-1037.jpeg,0.9523752,20.458530146047615N,105.89594036308324E,381
339,Thanh Liêm District-1737.jpeg,0.95228404,20.498954148934974N,105.95346263802935E,365
19,Chau Doc City-592.jpeg,0.9522563,10.67153060729762N,105.13716055064552E,476
504,Hung Yen City-610.jpeg,0.9522346,20.674511344390982N,106.06336357394854E,278
175,Vĩnh Long-58.jpeg,0.95219076,10.232827803722659N,105.94732792022363E,544
163,Binh Minh Town-786.jpeg,0.95214134,10.066585475324505N,105.81595165959052E,27
472,Long Hồ District-1234.jpeg,0.95189565,10.213278841841394N,105.95096377145056E,657
475,Binh Minh Town-963.jpeg,0.9517614,10.085450010004697N,105.82963616598423E,29
400,Cao Lanh City-935.jpeg,0.9516163,10.478307941342212N,105.61394635255486E,507
625,Long Hồ District-1306.jpeg,0.9514343,10.218668708892883N,105.96739471479646E,664
571,Cai Lậy Town-595.jpeg,0.95020074,10.405978040171693N,106.12928100898819E,87
453,Thanh Liêm District-1534.jpeg,0.9497761,20.48547948130585N,105.96496709301853E,366
450,Thanh Liêm District-1534.jpeg,0.9497761,20.48547948130585N,105.96496709301853E,367
397,Phu Ly City-341.jpeg,0.9494664,20.531634942621114N,105.92720178289593E,113
300,Phu Ly City-341.jpeg,0.9494664,20.531634942621114N,105.92720178289593E,112
377,Phu Ly City-215.jpeg,0.94880813,20.52355014204364N,105.92432382387332E,636
433,Phu Ly City-215.jpeg,0.94880813,20.52355014204364N,105.92432382387332E,639
200,Phu Ly City-192.jpeg,0.94878453,20.520855208517812N,105.96749320921272E,356
186,Phu Ly City-192.jpeg,0.94878453,20.520855208517812N,105.96749320921272E,355
427,Hiệp Hòa District-1484.jpeg,0.94844186,21.340291214526815N,105.90805973613166E,145
6,Tam Điệp-412.jpeg,0.9480859,20.143949875449223N,105.87803669181591E,892
10,Tam Điệp-412.jpeg,0.9480859,20.143949875449223N,105.87803669181591E,889
430,Hiệp Hòa District-2386.jpeg,0.9478989,21.40766455267267N,105.97170813559445E,136
459,Hiệp Hòa District-2386.jpeg,0.9478989,21.40766455267267N,105.97170813559445E,137
417,Long Xuyen City-604.jpeg,0.9476947,10.363703607209557N,105.41393007181749E,487
166,Ninh Bình-499.jpeg,0.9476353,20.268476810738072N,105.94860148041842E,872
152,Ninh Bình-499.jpeg,0.9476353,20.268476810738072N,105.94860148041842E,114
41,Hung Yen City-267.jpeg,0.9475117,20.634087341503598N,106.07776432369208E,301
335,Hung Yen City-267.jpeg,0.9475117,20.634087341503598N,106.07776432369208E,300
326,Ninh Bình-198.jpeg,0.9471833,20.23613760842822N,105.9600910166416E,418
498,Ninh Bình-198.jpeg,0.9471833,20.23613760842822N,105.9600910166416E,882
355,Long Hồ District-696.jpeg,0.94712174,10.178244706006748N,105.98382565814235E,41
567,Thanh Liêm District-79.jpeg,0.94638544,20.38307200732456N,105.92182538680898E,378
420,Cao Lanh City-980.jpeg,0.9462746,10.481002874867958N,105.64683206136746E,947
295,Phu Ly City-922.jpeg,0.9461413,20.57475387903431N,105.90993402876016E,346
239,Phu Ly City-922.jpeg,0.9461413,20.57475387903431N,105.90993402876016E,347
35,Cao Lanh City-937.jpeg,0.94608253,10.478307941342212N,105.61942730402366E,508
106,Hiệp Hòa District-62.jpeg,0.94602203,21.237883740545165N,105.95145637212903E,165
469,Hiệp Hòa District-118.jpeg,0.9457302,21.24596854112266N,105.94277704492954E,164
379,Hiệp Hòa District-1521.jpeg,0.94562936,21.340291214526815N,106.01510477159182E,183
367,Hiệp Hòa District-1521.jpeg,0.94562936,21.340291214526815N,106.01510477159182E,182
253,Hoa Lư District-1041.jpeg,0.9449788,20.2950093812459N,105.95070772529417E,407
530,Thái Bình-510.jpeg,0.944701,20.460807310223665N,106.35220751957938E,450
563,Thái Bình-510.jpeg,0.944701,20.460807310223665N,106.35220751957938E,451
456,Trà Vinh City-165.jpeg,0.94320184,9.914929704781805N,106.31261294901503E,739
658,Trà Vinh City-165.jpeg,0.94320184,9.914929704781805N,106.31261294901503E,729
557,Trà Vinh City-165.jpeg,0.94320184,9.914929704781805N,106.31261294901503E,744
599,Vĩnh Long-431.jpeg,0.94147986,10.259777138980082N,105.93637326607089E,545
597,Hiệp Hòa District-2179.jpeg,0.9414334,21.386105084465992N,105.97460124466096E,130
407,Thanh Liêm District-1900.jpeg,0.941362,20.50973388303827N,105.98222377550239E,363
287,Thanh Liêm District-1900.jpeg,0.941362,20.50973388303827N,105.98222377550239E,362
218,Bac Giang City-483.jpeg,0.94094634,21.280699744008338N,106.21408142159298E,202
561,Trà Vinh City-314.jpeg,0.9401905,9.939184106513476N,106.33997394682622E,747
620,Hiệp Hòa District-10.jpeg,0.9390676,21.227104006441834N,105.97460124466096E,167
305,Hiệp Hòa District-1852.jpeg,0.93881196,21.359155749207655N,106.00063922625938E,184
131,Long Hồ District-1058.jpeg,0.93855876,10.199804174212684N,105.92905584698941E,40
316,Hung Yen City-432.jpeg,0.9383431,20.650256942658544N,106.07776432369208E,305
259,Bac Giang City-514.jpeg,0.93826836,21.283394677534172N,106.19094610501479E,103
148,Bac Giang City-295.jpeg,0.9379675,21.267225076379173N,106.16202695929204E,192
147,Yên Mỹ District-481.jpeg,0.93782055,20.885529276257937N,106.03349174718919E,246
635,Hung Yen City-373.jpeg,0.93645936,20.644867075606896N,106.05184297415371E,289
603,Hung Yen City-373.jpeg,0.93645936,20.644867075606896N,106.05184297415371E,290
209,Hiệp Hòa District-1547.jpeg,0.93633336,21.34298614805265N,105.93988393586307E,146
64,Sa Đéc City-129.jpeg,0.9358329,10.281540804311488N,105.7572980081781E,531
560,Phu Ly City-467.jpeg,0.93476903,20.53971974319859N,105.91856790582808E,630
554,Phu Ly City-467.jpeg,0.93476903,20.53971974319859N,105.91856790582808E,632
551,Phu Ly City-467.jpeg,0.93476903,20.53971974319859N,105.91856790582808E,646
95,Cao Lanh City-665.jpeg,0.93369895,10.454053539610522N,105.62764873122678E,942
50,Mỹ Hào District-184.jpeg,0.932994,20.90693667511487N,106.11084175426323E,222
227,Mỹ Hào District-184.jpeg,0.932994,20.90693667511487N,106.11084175426323E,221
410,Trà Vinh City-92.jpeg,0.9328914,9.904149970678844N,106.34544614638844E,751
587,Trà Vinh City-92.jpeg,0.9328914,9.904149970678844N,106.34544614638844E,731
267,Sa Đéc City-388.jpeg,0.9328775,10.316574940146145N,105.74908020691991E,522
439,Thái Bình-733.jpeg,0.9319432,20.48506171195607N,106.34645500475075E,453
113,Thái Bình-733.jpeg,0.9319432,20.48506171195607N,106.34645500475075E,454
89,Mỹ Hào District-165.jpeg,0.9318404,20.904241741589047N,106.125267891402E,220
69,Mỹ Hào District-165.jpeg,0.9318404,20.904241741589047N,106.125267891402E,219
210,Hiệp Hòa District-229.jpeg,0.93178946,21.259443208751826N,105.97749435372745E,169
532,Yên Mỹ District-737.jpeg,0.9301091,20.90169887741291N,106.05079960364367E,242
137,Go Cong Town-1033.jpeg,0.92986965,10.43850834363051N,106.65667226543519E,600
378,Hiệp Hòa District-1291.jpeg,0.9267971,21.329511480423488N,105.95724259026198E,150
408,Phu Ly City-623.jpeg,0.92484623,20.550499477301887N,105.9128119877828E,348
306,Go Cong Town-997.jpeg,0.9225149,10.435813410104764N,106.65941229431952E,847
58,Long Xuyen City-1254.jpeg,0.9215182,10.42299214477591N,105.40297128785494E,479
207,Go Cong Town-194.jpeg,0.9212396,10.363050204909696N,106.6758524676256E,849
413,Go Cong Town-194.jpeg,0.9212396,10.363050204909696N,106.6758524676256E,850
392,Bac Giang City-194.jpeg,0.9196705,21.25644534227584N,106.1764865321534E,189
286,Bac Giang City-194.jpeg,0.9196705,21.25644534227584N,106.1764865321534E,188
1,Go Cong Town-73.jpeg,0.91900945,10.349575537280982N,106.66489235208824E,857
541,Thanh Liêm District-1293.jpeg,0.91716224,20.472004813676733N,105.95633875177664E,399
457,Hiệp Hòa District-1320.jpeg,0.91700214,21.332206413949315N,105.8935941907992E,159
362,Thái Bình-812.jpeg,0.9166941,20.49584144605937N,106.36371254923672E,457
570,Thái Bình-812.jpeg,0.9166941,20.49584144605937N,106.36371254923672E,456
528,Chau Doc City-616.jpeg,0.9166389,10.674225540823365N,105.0850528214343E,956
376,Chau Doc City-616.jpeg,0.9166389,10.674225540823365N,105.0850528214343E,3
627,Long Xuyen City-226.jpeg,0.91645324,10.328669471374901N,105.48242247158353E,932
483,Long Hồ District-752.jpeg,0.91614217,10.180939639532488N,105.98382565814235E,680
212,Long Xuyen City-467.jpeg,0.9142664,10.350228939580843N,105.4605049036584E,13
451,Hiệp Hòa District-1704.jpeg,0.91279423,21.351070948630156N,105.97749435372745E,126
274,Ninh Bình-423.jpeg,0.9115579,20.257697076634788N,105.96870816880897E,861
181,Ninh Bình-423.jpeg,0.9115579,20.257697076634788N,105.96870816880897E,875
151,Yên Mỹ District-1087.jpeg,0.90897393,20.934038079722853N,106.02772246170434E,237
160,Mỹ Tho-667.jpeg,0.90535194,10.377219273688445N,106.30809221264012E,65
579,Mỹ Tho-667.jpeg,0.90535194,10.377219273688445N,106.30809221264012E,66
522,Thanh Liêm District-1064.jpeg,0.9051191,20.458530146047615N,105.97359543426047E,369
139,Chau Doc City-1240.jpeg,0.9039357,10.744293812492726N,105.09876538175307E,958
401,Hiệp Hòa District-1886.jpeg,0.9036378,21.36185068273349N,105.97170813559445E,128
237,Hiệp Hòa District-669.jpeg,0.90144455,21.291782411061817N,105.97170813559445E,177
178,Thanh Liêm District-499.jpeg,0.8990408,20.426190943737737N,105.94195818304013E,371
269,Hung Yen City-811.jpeg,0.8966898,20.701460679649237N,106.02880177456402E,269
646,Hung Yen City-811.jpeg,0.8966898,20.701460679649237N,106.02880177456402E,268
497,Hiệp Hòa District-392.jpeg,0.8954697,21.272917876380987N,105.97460124466096E,174
170,Binh Minh Town-500.jpeg,0.8878298,10.039636140067094N,105.87616348772275E,539
634,Cai Lậy Town-589.jpeg,0.88125765,10.405978040171693N,106.11283998753794E,595
247,Chau Doc City-742.jpeg,0.87641126,10.682310341400596N,105.06311272492431E,954
142,Hoa Lư District-584.jpeg,0.874175,20.243805644255286N,105.93634534778548E,428
134,Hoa Lư District-584.jpeg,0.874175,20.243805644255286N,105.93634534778548E,427
507,Duy Tiên District-874.jpeg,0.8708848,20.645648045531708N,105.98784862174475E,312
529,Yên Mỹ District-129.jpeg,0.8702769,20.858579940999665N,106.06522281735575E,257
32,Yên Mỹ District-129.jpeg,0.8702769,20.858579940999665N,106.06522281735575E,256
525,Long Hồ District-2033.jpeg,0.87015235,10.288736980562188N,105.99204112981529E,549
